"customer_id","request_id","request_date","source_currency","destination_currency","target_recipient_id","payment_type","amount_eur","transferTrust","daysPassed","forgetCoeff","senderExists","recipientExists","customerSendCount","customerReceiveCount","sendCoeff","receiveCoeff","idInCustomers","successTransferCoeff","fraudCoeff","suspCoeff","daysCoeff","decisionCoeff"
"4557e9c20e3e8b69703ba437174d9360df33a4e4","f311ac55cc6fd030592df836f07c971df5067733","21/09/2015","EUR","GBP","812b70f484e784d675f3b299199996c439dd4889","card",500,0.5,17,0.929429845002994,TRUE,FALSE,5,5,0.561231024154687,0.5,1283,0.7,0.5,0.75,0.5,0.0171158158431409
"75afb8ecdd8217325d1e296e2e18068000fb5b00","3fc7839bea989eae7dad743dc562aa48c75488ae","10/09/2015","GBP","USD","ac39ad7322d7f78b7657df8a5e0cfe0fb250abd2","card",242.21,0.5,6,0.679664643992362,TRUE,FALSE,1,1,0.890898718140339,0.870550563296124,645,0.5,0.5,0.75,0.55,0.0271800955679432
"e8e1574ef56bb9b5a54e7874df0fdd920ab2ab38","a66d778238a16995ec7126ffdd9e28263752ec91","21/09/2015","GBP","INR","0f71679053f6b3c6a68cfcfefeb7365ba8c1055c","card",280.72,0.5,17,0.929429845002994,TRUE,FALSE,2,1,0.7937005259841,0.870550563296124,494,0.6,0.5,0.75,0.5,0.03612349895164
"9dabd85e2ad0b7b09729f9cf447914cd8215d2f3","c540b61218bc3c9e099ac21ac0de1228f43d7913","09/09/2015","EUR","PHP","8966d801fe44abae604be716404c3303357550a2","card",1857.4,0.5,5,0.652136008122465,TRUE,FALSE,2,2,0.7937005259841,0.757858283255199,300,0.6,0.5,0.95,0.55,0.0307440023330087
"0972789f4909aa44e4702d80d1c01977de3aff18","bca08d5478316037a4875b755b2fd25853acd712","25/09/2015","EUR","GBP","3281f9fb1024309b8ce3c622c63d63841499cb3d","card",1200,0.5,21,1,TRUE,FALSE,3,3,0.707106781186548,0.659753955386447,384,0.7,0.5,0.95,0.5,0.0387791837107486
"520f31643e3495995bc0029b71572eda1f13e31d","45f7c6b0def20a3068401d430651d89e6bbbd457","10/09/2015","EUR","GBP","e24a8f36d5d905ecad1440d73153972fe91cb991","card",30,0.5,6,0.679664643992362,TRUE,FALSE,1,1,0.890898718140339,0.870550563296124,1972,0.5,0.5,0.95,0.55,0.0344281210527281
"6bab6d503443d103179e6aa168f8d45889d342e1","1786ae6c2c99ab9577c57961ed31bb38e1015114","07/09/2015","GBP","NGN","a0779057a5aea661ba19f44e1cfac14e1fd23c59","card",142.64,0.5,3,0.594276335736093,TRUE,FALSE,1,1,0.890898718140339,0.870550563296124,265,0.5,0.5,0.75,0.6,0.0259258675854034
"47b47f77ec3bd1e9fec78e02bfced6fc2393f8ec","3be774de41dedb5e04807ebad2f8aef4a1caa503","19/09/2015","GBP","EUR","d29360bf98a1bf630a85fa6d17169758527c9b8c","card",443.21,0.5,15,0.890493172897762,TRUE,FALSE,1,1,0.890898718140339,0.870550563296124,1284,0.5,0.5,0.95,0.5,0.0410068634237379
"40c948592709cba79a13bec7fadf8b31da149839","3a57bb54b39df7fd8fdd7b8ad260930a9541ac09","25/09/2015","EUR","INR","3959355b0ce4ff231433009d9401972f99feabee","bank",250,0.9,21,1,TRUE,FALSE,1,1,0.890898718140339,0.870550563296124,946,0.5,0.5,0.95,0.5,0.0828892982104902
"82a0f5e1536a379bafea5f7218bfa9a71d81aaa2","9e1e4c79a70d12ca54d699bf22070f8a9ed9bb34","10/09/2015","EUR","PHP","d5bb5fabfc8eadcd15e1f3e0442275ada9a35b15","card",1907.6,0.5,6,0.679664643992362,TRUE,FALSE,2,2,0.7937005259841,0.757858283255199,703,0.6,0.5,0.95,0.55,0.0320417997784301
"a236ddd79335a17ad153db9a0b00eff2411f729e","c943dfd37f91306c97f6b25a21fab69558d90772","07/09/2015","GBP","NGN","ed0fac7c00d3fef61743f89bbdb9835c2ae03e4e","card",138.6,0.5,3,0.594276335736093,TRUE,FALSE,1,1,0.890898718140339,0.870550563296124,869,0.5,0.5,0.75,0.6,0.0259258675854034
"f596b8148d97ca77278d7ad3b773b1ec21e69fad","b323d4e5fdb59dfa5c400559a0326490064a7a7a","14/09/2015","GBP","INR","3342dcdf2718ac1494734e87f45b878d3cedabdc","card",877.28,0.5,10,0.781126651277491,TRUE,FALSE,1,1,0.890898718140339,0.870550563296124,266,0.5,0.5,0.95,0.55,0.0395676355176065
"4557e9c20e3e8b69703ba437174d9360df33a4e4","02674f8ab064afffc1ad05003c42287798585994","22/09/2015","EUR","GBP","812b70f484e784d675f3b299199996c439dd4889","card",500,0.5,18,0.947955243163094,TRUE,FALSE,5,5,0.561231024154687,0.5,1283,0.7,0.5,0.75,0.5,0.0174569683303715
"ba7336431ee3f5eda99e674cc57917ba8e50dcf3","2b7d961925071907576f401502848ab10cef350d","07/09/2015","GBP","EUR","8a29e1c786ef24718722e3ee466fc07ef0e18808","card",359.28,0.5,3,0.594276335736093,TRUE,FALSE,1,1,0.890898718140339,0.870550563296124,192,0.5,0.5,0.95,0.6,0.0328394322748443
"b948b79e6ad86b988fa19971d639ca00aadc4b48","aa90008cbf39e81bd69f0163fd98b5c0f4da1334","15/09/2015","USD","UAH","f4bedcac7d045bb4cd9340df4cf1a5a440883e97","ach",132.77,0.7,11,0.804467190377085,TRUE,FALSE,2,1,0.7937005259841,0.870550563296124,151,0.6,0.5,0.75,0.55,0.0481506609576408
"b8dfb87a266f3b65e1c2c8761a87398a873e41cd","35275fcefccc6ffae5e90fa6a3f1e638c7bb56de","07/09/2015","GBP","EUR","80b7423c6bbde2657a551d43d6179e23af1ea24b","card",532.59,0.5,3,0.594276335736093,TRUE,FALSE,2,2,0.7937005259841,0.757858283255199,109,0.6,0.5,0.95,0.6,0.030563228012831
"312d291146295a34a358eee69a36f3771b70c1d5","31d28437e5382442407ea35110d5ed3cbf9e93e1","09/09/2015","EUR","PHP","7968d6a6ce4d51188b3405cc12370331f76f437b","card",1506,0.5,5,0.652136008122465,TRUE,FALSE,3,3,0.707106781186548,0.659753955386447,387,0.7,0.5,0.75,0.6,0.0239582861653029
"ddb82c8beebffc748724af849c1d9152195d4f33","3bac9c054322ec6d17ac65e467fa97439a2f6d14","21/09/2015","GBP","INR","437761753cf7c81ec24fc31ac4864b48d5f6f161","card",672.81,0.5,17,0.929429845002994,TRUE,FALSE,1,1,0.890898718140339,0.870550563296124,466,0.5,0.5,0.95,0.5,0.0427998819934349
"81d39df09dcfac637e7e953ac12ca2e746618337","80c765824dcb835676b8626171337bebf2aa99a9","11/09/2015","EUR","PHP","b2eab3668c89bee72a0db9d38eb80b30e180541a","card",1907.6,0.5,7,0.7062994740159,TRUE,FALSE,3,3,0.707106781186548,0.659753955386447,599,0.7,0.5,0.95,0.55,0.0301286887634344
"2ebb42cffda5e49e75b205511a0a7befbd8a8e99","a3627b987957143daaa8b50d95eb3e4e40687f36","10/09/2015","GBP","INR","e56cf7be8d9c42abdb9f5b8e114b605f47014688","card",399.65,0.5,6,0.679664643992362,TRUE,FALSE,1,1,0.890898718140339,0.870550563296124,341,0.5,0.5,0.95,0.55,0.0344281210527281
"92fdb191e1eeb55a826749d433f10eff8e41eea5","d144682010e8d86533383a0ba1cbcf9984689ee4","08/09/2015","EUR","PHP","0f27046723f68c2448732d34f76120a5ac5af8db","card",1606.4,0.5,4,0.623683572263566,TRUE,FALSE,1,1,0.890898718140339,0.870550563296124,342,0.5,0.5,0.95,0.6,0.0344644624068924
"81d39df09dcfac637e7e953ac12ca2e746618337","fad67973fd48eac13e1050f38a6c8c07f1c42bb5","15/09/2015","EUR","PHP","b2eab3668c89bee72a0db9d38eb80b30e180541a","card",1154.6,0.5,11,0.804467190377085,TRUE,FALSE,3,3,0.707106781186548,0.659753955386447,599,0.7,0.5,0.95,0.55,0.034316239061393
"8b99ce54f6081d136f141945c73127882cbe8824","35f3f5ba0a804236d7bc6ec8b13d55de69fedf60","09/09/2015","EUR","INR","25fca0d86a8275d6928c5e370a9ad0057baf60c3","card",411.64,0.5,5,0.652136008122465,TRUE,FALSE,1,1,0.890898718140339,0.870550563296124,132,0.5,0.5,0.95,0.55,0.0330336698089821
"f11108ca902aae53c8174f0d3c87e716190c7270","823b8dea2ed83851ec80c4e443384d784a95cc40","18/09/2015","EUR","PHP","e7a949a6f30fc5f2e88197183af35d293b7c8c98","card",500,0.5,14,0.870039475052563,TRUE,FALSE,1,1,0.890898718140339,0.870550563296124,1018,0.5,0.5,0.75,0.5,0.0316302462730396
"b3936b90cf12f98a512025a693ec1c03c47484ab","b379f08511e71eb42ad838fd8fbc623fba6698e9","11/09/2015","EUR","PHP","c4d5e223af4fce83f76f45c619e059a824156810","card",1907.6,0.5,7,0.7062994740159,TRUE,FALSE,1,1,0.890898718140339,0.870550563296124,150,0.6,0.5,0.75,0.6,0.0369755796174419
"81d39df09dcfac637e7e953ac12ca2e746618337","2dc6a3fdaf90344845d0b54c146c41bbf1e063bc","14/09/2015","EUR","PHP","b2eab3668c89bee72a0db9d38eb80b30e180541a","card",1867.44,0.5,10,0.781126651277491,TRUE,FALSE,3,3,0.707106781186548,0.659753955386447,599,0.7,0.5,0.95,0.55,0.0333205993023768
"7df2751dc0ba753cf74f511de07c3998bbffd73d","fdc55dc2bcaea75a025fb81d13591b8859c27905","20/09/2015","GBP","TRY","7356e4442c466dd86f6095eb69529d58a1f58394","card",269.13,0.5,16,0.910282775551318,TRUE,FALSE,1,1,0.890898718140339,0.870550563296124,1365,0.5,0.5,0.75,0.5,0.0330932896660289
"0490e30ffc3ee2ba8b58468fe569a5e1dac60baf","24803686f6b5af9eb9c9b8a3c65e7aad09375808","23/09/2015","GBP","EUR","bf167c1d1caaebc55272c075d46fb7aa1ad98732","card",2034.41,0.5,19,0.965879154592799,TRUE,FALSE,1,1,0.890898718140339,0.870550563296124,364,0.5,0.5,0.75,0.5,0.0351144935440082
"4caa49783b29c9ceb1d3b2e91c974de8bff420c0","20485e30eb7f85f5dbeb67965c05220c85b8c25e","12/09/2015","GBP","INR","a8a1ca38ac66a909b9e538991d924a06ca9c5b1e","card",201.84,0.5,8,0.732069518479256,TRUE,FALSE,2,2,0.7937005259841,0.757858283255199,47,0.6,0.5,0.75,0.55,0.0272465931029467
"262b7b75a6add9b549a7f79657276aa7e14d3ad6","80cac8fc076200b65cc34eade5c793530771d956","07/09/2015","GBP","EUR","cc01f7cd67e608e7a3547bcb8d2790a7bcb32b72","card",1345.63,0.5,3,0.594276335736093,TRUE,FALSE,2,1,0.7937005259841,0.870550563296124,944,0.6,0.5,0.95,0.6,0.0351079297417383
"1098fc6dc9c4dfe2ef84cf2b8c16d65edf6f3b7d","2aa07daf913c240454230e89e0dad5e474a5d2ba","11/09/2015","GBP","EUR","aada571ef9b9850b0ff00bcf5db51efeb2bc5eac","bank",1344.28,0.9,7,0.7062994740159,TRUE,FALSE,1,1,0.890898718140339,0.870550563296124,8,0.5,0.5,0.95,0.55,0.064399134500378
"1af630e8d8defd5a136105ea7b177c49694b0ad8","ec4fe4af075ae31b960cfc0152595c231596ae69","08/09/2015","SEK","INR","6c5eb420d05621de120b8b8ac53b05a5e8e97fc6","card",340.69,0.5,4,0.623683572263566,TRUE,FALSE,1,1,0.890898718140339,0.870550563296124,130,0.5,0.5,0.95,0.6,0.0344644624068924
"4ce3124e6b7b7781be6beca8812c6ee65633e5b1","eb4becb8959f0f1d07afa14973f3e0fea66cbc6c","14/09/2015","GBP","NGN","07e752f6c085b106a0b4febf591af74104deb738","card",269.93,0.5,10,0.781126651277491,TRUE,FALSE,1,1,0.890898718140339,0.870550563296124,644,0.5,0.5,0.75,0.55,0.0312376069875841
"edbb203bd68a6416dff7748b0ba64c66fc56b073","21f45e1fede64e5abdebd1bcdb6c0b005ebf31b6","22/09/2015","GBP","PHP","df7fe2b5a523aa813af23b866c1670b66c43bc19","card",60.55,0.5,18,0.947955243163094,TRUE,FALSE,1,1,0.890898718140339,0.870550563296124,1169,0.5,0.5,0.75,0.5,0.0344628705441857
"dbda5c3d303d26d16018c7cde8723842769f017a","c1a7a3f42d66d1d78adef73a4e7b04e76595af26","11/09/2015","USD","BRL","f3ed7f221748ed6e6f74d2a6862fc892bd46c229","ach",885.16,0.7,7,0.7062994740159,TRUE,FALSE,5,4,0.561231024154687,0.574349177498517,872,0.7,0.5,0.75,0.6,0.0251006607913877
"e94e2f6d4ab0bf6ce0c6c879ee7f2e41a2dfe856","23ba166326c9b0fca67c68937d2724d7e612a3ac","19/09/2015","SEK","NGN","05367496ed2ed93dab611035539bf227102827f9","card",1281.19,0.5,15,0.890493172897762,TRUE,FALSE,1,1,0.890898718140339,0.870550563296124,877,0.5,0.5,0.75,0.5,0.0323738395450562
"1a4e3bd00a186c1f08ee1a7f84944d8a6d18c31b","c4fa94f9e2dce911a82e93bdfffc347c0a1d0e7f","15/09/2015","GBP","EUR","963b8f320b6a286fe1b96c17929e227fe89dd118","bank",740.09,0.9,11,0.804467190377085,TRUE,FALSE,1,1,0.890898718140339,0.870550563296124,1880,0.5,0.5,0.75,0.55,0.0579078102063896
"cdf7ccdf18b9fa1445659258314e8760f599753b","b775c39f16001e4e858207deeedfe9aec786ace4","04/09/2015","GBP","IDR","3b47e4af1eca55f6f2222577f16c252a6e9cc1c0","card",67.28,0.5,0,0.5,TRUE,FALSE,1,1,0.890898718140339,0.870550563296124,1286,0.5,0.5,0.95,0.6,0.0276297660701634
"8bf759255acfa26b047438c9ed5e2fc4de0e7a6d","b7efd6d465e1175964b5623d49d4322ad2f8daf1","10/09/2015","EUR","PHP","234e12fa32e74b0cbaeae237b02a07704c2be91e","card",1626.48,0.5,6,0.679664643992362,TRUE,FALSE,1,1,0.890898718140339,0.870550563296124,207,0.5,0.5,0.75,0.55,0.0271800955679432
"9afb6cff53ad9b5f3abe2be2d64c8347b77ca967","dd59bb5808e90274fca840fcfcf7e79827b3213f","11/09/2015","USD","PKR","98ca7b5a3a9f482efb8739cf0faeb4f902e2f835","ach",3983.24,0.7,7,0.7062994740159,TRUE,FALSE,1,1,0.890898718140339,0.870550563296124,1285,0.5,0.5,0.95,0.55,0.0500882157225162
"a43463f59940b7af5ca4b5069dda03516cc20fa8","afb077aee1c557166449de7f8ba9ebe26823d45b","07/09/2015","EUR","PHP","05a4b708dabc1956998bbec0442d08e0c67bf354","card",1405.6,0.5,3,0.594276335736093,TRUE,FALSE,1,1,0.890898718140339,0.870550563296124,134,0.6,0.5,0.95,0.6,0.0394073187298131
"5dad295b91e6986eb211e107a142d4483c71d86f","3d16ad5c787b2aea4968aed9499b8756c6777ac9","17/09/2015","GBP","EUR","619b4ed66a2677db2be2763a4f78eeff684c735f","bank",26.91,0.9,13,0.848899396453384,TRUE,FALSE,4,4,0.629960524947437,0.574349177498517,57,0.7,0.5,0.95,0.5,0.0459567943954974
"354eb3a6a78d41ad610794c0e0e2988e04e1add0","196b89bddbe60246815c488862b0a389a3fdc89f","22/09/2015","GBP","INR","f1337c0d827a63da7a48b62a46ca520a947b00b8","card",652.63,0.5,18,0.947955243163094,TRUE,FALSE,1,1,0.890898718140339,0.870550563296124,169,0.5,0.5,0.75,0.5,0.0344628705441857
"dbda5c3d303d26d16018c7cde8723842769f017a","8e097d91402de3a5715448677aefaff93433b5a7","11/09/2015","USD","BRL","f3ed7f221748ed6e6f74d2a6862fc892bd46c229","ach",885.16,0.7,7,0.7062994740159,TRUE,FALSE,5,4,0.561231024154687,0.574349177498517,872,0.7,0.5,0.75,0.6,0.0251006607913877
"3b918ec78de8516ed98c8c9a088ec216cbd2c402","80b410486f2a6718e90b8ea4710e2d0840b39c0b","09/09/2015","EUR","GBP","cdb6a63ad9f1779e7bd899cfc9052f792dec0af0","card",1410,0.5,5,0.652136008122465,TRUE,FALSE,2,2,0.7937005259841,0.757858283255199,22,0.6,0.5,0.95,0.55,0.0307440023330087
"06f24234625e9889243e1becbcc081f712ed8ea8","cc1819d8472649179b8d67872cb05b0dda4dbc07","20/09/2015","GBP","CZK","fc45c71924ecb092a2a3d1e316c045bcd394ed5f","card",803.5,0.5,16,0.910282775551318,TRUE,FALSE,1,1,0.890898718140339,0.870550563296124,168,0.5,0.5,0.75,0.5,0.0330932896660289
"9cc54f1e684c7ed79d0931ad1098ad6a3899baf3","5717b85068aa36c0533792fd66f6a8ca9a5805ce","17/09/2015","GBP","INR","a6aaf6bc07dcc956bfc6940467e6024151507dcd","card",1211.06,0.5,13,0.848899396453384,TRUE,FALSE,1,1,0.890898718140339,0.870550563296124,324,0.5,0.5,0.75,0.5,0.0308616996593551
"1afd8922e7292f24032b6a1ae61eed3e245ec714","7b5bf0ca6740bb58355ca7b4071f2ea7b7d6d961","20/09/2015","EUR","PLN","8b6c4ec4708f63b2d6fd2fb888b2dba9421be29b","card",80,0.5,16,0.910282775551318,TRUE,FALSE,1,1,0.890898718140339,0.870550563296124,1471,0.5,0.5,0.75,0.5,0.0330932896660289
"5dad295b91e6986eb211e107a142d4483c71d86f","d8566d3920b99914b1ce8d07e4f711cb4a2442c2","17/09/2015","GBP","EUR","619b4ed66a2677db2be2763a4f78eeff684c735f","bank",1251.43,0.9,13,0.848899396453384,TRUE,FALSE,4,4,0.629960524947437,0.574349177498517,57,0.7,0.5,0.95,0.5,0.0459567943954974
"2924d6150ae8b94e8b0aa3e92644393ff52ccae1","c29ed0d38de5ad83b833eb20aaf9ba4954a9a4d6","08/09/2015","EUR","PHP","ac9bfa818b88416f2ee517a6d2ad3cf441a3d3d1","card",1867.44,0.5,4,0.623683572263566,TRUE,FALSE,2,2,0.7937005259841,0.757858283255199,699,0.6,0.5,0.95,0.6,0.0320756221991201
"312d291146295a34a358eee69a36f3771b70c1d5","061285d51446e8e0256a51ac51fd91ee3e9eea09","10/09/2015","EUR","PHP","7968d6a6ce4d51188b3405cc12370331f76f437b","card",1506,0.5,6,0.679664643992362,TRUE,FALSE,3,3,0.707106781186548,0.659753955386447,387,0.7,0.5,0.75,0.6,0.0249696379810235
"7b2f86b456509a640ffc798394c1cc0d5f76604d","df5660d9069e7d3a1de2de33f1e1e85f70bc720c","05/09/2015","GBP","INR","d4a3d9e27e8676afb157107931932b5ed917a53c","card",267.78,0.5,1,0.532468221476108,TRUE,FALSE,1,1,0.890898718140339,0.870550563296124,553,0.5,0.5,0.95,0.6,0.0294239447983617
"705dad9b306629ea1e6bc6c12e1776a7b3a55492","3ba86ca2bb6202166e0d9280b8a4b33fac306ae6","21/09/2015","GBP","INR","fe708a3824b818dfbea08704f77b4fd2941480a5","card",539.87,0.5,17,0.929429845002994,TRUE,FALSE,1,1,0.890898718140339,0.870550563296124,66,0.5,0.5,0.75,0.5,0.0337893805211328
"8c17c66a2648376bc8840bff5119357b3a121768","9cd1af83ba42a4d202d483c491d3582ce87dd494","10/09/2015","NOK","INR","8ccd0b2999abd3784a43b3b78fe22f89a18849d8","card",638.65,0.5,6,0.679664643992362,TRUE,FALSE,1,1,0.890898718140339,0.870550563296124,118,0.5,0.5,0.75,0.55,0.0271800955679432
"fd93fad7fb287252c8a38e39401e17ccebaa3c21","6695957d4044dd66bd640417950566c8133f234e","18/09/2015","USD","PLN","a80d727f5e28029b637f5a526f0fcdf01953f682","ach",177.03,0.7,14,0.870039475052563,TRUE,FALSE,2,1,0.7937005259841,0.870550563296124,495,0.6,0.5,0.75,0.6,0.0568095612519743
"5c4c6fb63102177ae1590c31e48aae9ec2404de4","e06047431f2adeb5c3a6edcce5a13d393a14db82","18/09/2015","EUR","GBP","5d7759dc212e813578e036143b810e5d5e8f4b8d","card",415,0.5,14,0.870039475052563,TRUE,FALSE,1,1,0.890898718140339,0.870550563296124,131,0.5,0.5,0.75,0.55,0.0347932709003436
"5737b016870c38ca54d1efa7cf158e72756af342","f16d75b6964fcefdfad0005d65dfc85d3bcaf582","17/09/2015","SEK","INR","f8c7f90a249a0b1632c88cb68d191769dc70d592","card",320.3,0.5,13,0.848899396453384,TRUE,FALSE,1,1,0.890898718140339,0.870550563296124,597,0.5,0.5,0.75,0.5,0.0308616996593551
"cab9c5973f569c4f22153fff36ee06b08fa8eba5","47a49948f87f5b871888a3bdf911d0680da5b00e","04/09/2015","EUR","USD","0a71bb62499f53ba771d30b58c0ba11abe573e18","card",5,0.5,0,0.5,TRUE,FALSE,1,1,0.890898718140339,0.870550563296124,1820,0.5,0.5,0.95,0.6,0.0276297660701634
