"request_id","target_recipient_id","customer_id","payment_type","transferTrust","daysPassed","customerSendCount","customerReceiveCount","forgetCoeff","sendCoeff","receiveCoeff","successTransferCoeff","fraudCoeff","suspCoeff","daysCoeff","decisionCoeff","decisionRank"
"c540b61218bc3c9e099ac21ac0de1228f43d7913","8966d801fe44abae604be716404c3303357550a2","9dabd85e2ad0b7b09729f9cf447914cd8215d2f3","card",0.5,5,2,2,0.652136008122465,0.7937005259841,0.757858283255199,0.6,0.5,0.95,0.55,0.0307440023330087,0
"45f7c6b0def20a3068401d430651d89e6bbbd457","e24a8f36d5d905ecad1440d73153972fe91cb991","520f31643e3495995bc0029b71572eda1f13e31d","card",0.5,6,1,1,0.679664643992362,0.890898718140339,0.870550563296124,0.5,0.5,0.95,0.55,0.0344281210527281,0
"1786ae6c2c99ab9577c57961ed31bb38e1015114","a0779057a5aea661ba19f44e1cfac14e1fd23c59","6bab6d503443d103179e6aa168f8d45889d342e1","card",0.5,3,1,1,0.594276335736093,0.890898718140339,0.870550563296124,0.5,0.5,0.75,0.6,0.0259258675854034,0
"9e1e4c79a70d12ca54d699bf22070f8a9ed9bb34","d5bb5fabfc8eadcd15e1f3e0442275ada9a35b15","82a0f5e1536a379bafea5f7218bfa9a71d81aaa2","card",0.5,6,2,2,0.679664643992362,0.7937005259841,0.757858283255199,0.6,0.5,0.95,0.55,0.0320417997784301,0
"c943dfd37f91306c97f6b25a21fab69558d90772","ed0fac7c00d3fef61743f89bbdb9835c2ae03e4e","a236ddd79335a17ad153db9a0b00eff2411f729e","card",0.5,3,1,1,0.594276335736093,0.890898718140339,0.870550563296124,0.5,0.5,0.75,0.6,0.0259258675854034,0
"02674f8ab064afffc1ad05003c42287798585994","812b70f484e784d675f3b299199996c439dd4889","4557e9c20e3e8b69703ba437174d9360df33a4e4","card",0.5,18,5,5,0.947955243163094,0.561231024154687,0.5,0.7,0.5,0.75,0.5,0.0174569683303715,0
"2b7d961925071907576f401502848ab10cef350d","8a29e1c786ef24718722e3ee466fc07ef0e18808","ba7336431ee3f5eda99e674cc57917ba8e50dcf3","card",0.5,3,1,1,0.594276335736093,0.890898718140339,0.870550563296124,0.5,0.5,0.95,0.6,0.0328394322748443,0
"35275fcefccc6ffae5e90fa6a3f1e638c7bb56de","80b7423c6bbde2657a551d43d6179e23af1ea24b","b8dfb87a266f3b65e1c2c8761a87398a873e41cd","card",0.5,3,2,2,0.594276335736093,0.7937005259841,0.757858283255199,0.6,0.5,0.95,0.6,0.030563228012831,0
"31d28437e5382442407ea35110d5ed3cbf9e93e1","7968d6a6ce4d51188b3405cc12370331f76f437b","312d291146295a34a358eee69a36f3771b70c1d5","card",0.5,5,3,3,0.652136008122465,0.707106781186548,0.659753955386447,0.7,0.5,0.75,0.6,0.0239582861653029,0
"80c765824dcb835676b8626171337bebf2aa99a9","b2eab3668c89bee72a0db9d38eb80b30e180541a","81d39df09dcfac637e7e953ac12ca2e746618337","card",0.5,7,3,3,0.7062994740159,0.707106781186548,0.659753955386447,0.7,0.5,0.95,0.55,0.0301286887634344,0
"a3627b987957143daaa8b50d95eb3e4e40687f36","e56cf7be8d9c42abdb9f5b8e114b605f47014688","2ebb42cffda5e49e75b205511a0a7befbd8a8e99","card",0.5,6,1,1,0.679664643992362,0.890898718140339,0.870550563296124,0.5,0.5,0.95,0.55,0.0344281210527281,0
"d144682010e8d86533383a0ba1cbcf9984689ee4","0f27046723f68c2448732d34f76120a5ac5af8db","92fdb191e1eeb55a826749d433f10eff8e41eea5","card",0.5,4,1,1,0.623683572263566,0.890898718140339,0.870550563296124,0.5,0.5,0.95,0.6,0.0344644624068924,0
"fad67973fd48eac13e1050f38a6c8c07f1c42bb5","b2eab3668c89bee72a0db9d38eb80b30e180541a","81d39df09dcfac637e7e953ac12ca2e746618337","card",0.5,11,3,3,0.804467190377085,0.707106781186548,0.659753955386447,0.7,0.5,0.95,0.55,0.034316239061393,0
"35f3f5ba0a804236d7bc6ec8b13d55de69fedf60","25fca0d86a8275d6928c5e370a9ad0057baf60c3","8b99ce54f6081d136f141945c73127882cbe8824","card",0.5,5,1,1,0.652136008122465,0.890898718140339,0.870550563296124,0.5,0.5,0.95,0.55,0.0330336698089821,0
"823b8dea2ed83851ec80c4e443384d784a95cc40","e7a949a6f30fc5f2e88197183af35d293b7c8c98","f11108ca902aae53c8174f0d3c87e716190c7270","card",0.5,14,1,1,0.870039475052563,0.890898718140339,0.870550563296124,0.5,0.5,0.75,0.5,0.0316302462730396,0
"b379f08511e71eb42ad838fd8fbc623fba6698e9","c4d5e223af4fce83f76f45c619e059a824156810","b3936b90cf12f98a512025a693ec1c03c47484ab","card",0.5,7,1,1,0.7062994740159,0.890898718140339,0.870550563296124,0.6,0.5,0.75,0.6,0.0369755796174419,0
"2dc6a3fdaf90344845d0b54c146c41bbf1e063bc","b2eab3668c89bee72a0db9d38eb80b30e180541a","81d39df09dcfac637e7e953ac12ca2e746618337","card",0.5,10,3,3,0.781126651277491,0.707106781186548,0.659753955386447,0.7,0.5,0.95,0.55,0.0333205993023768,0
"fdc55dc2bcaea75a025fb81d13591b8859c27905","7356e4442c466dd86f6095eb69529d58a1f58394","7df2751dc0ba753cf74f511de07c3998bbffd73d","card",0.5,16,1,1,0.910282775551318,0.890898718140339,0.870550563296124,0.5,0.5,0.75,0.5,0.0330932896660289,0
"24803686f6b5af9eb9c9b8a3c65e7aad09375808","bf167c1d1caaebc55272c075d46fb7aa1ad98732","0490e30ffc3ee2ba8b58468fe569a5e1dac60baf","card",0.5,19,1,1,0.965879154592799,0.890898718140339,0.870550563296124,0.5,0.5,0.75,0.5,0.0351144935440082,0
"20485e30eb7f85f5dbeb67965c05220c85b8c25e","a8a1ca38ac66a909b9e538991d924a06ca9c5b1e","4caa49783b29c9ceb1d3b2e91c974de8bff420c0","card",0.5,8,2,2,0.732069518479256,0.7937005259841,0.757858283255199,0.6,0.5,0.75,0.55,0.0272465931029467,0
"80cac8fc076200b65cc34eade5c793530771d956","cc01f7cd67e608e7a3547bcb8d2790a7bcb32b72","262b7b75a6add9b549a7f79657276aa7e14d3ad6","card",0.5,3,2,1,0.594276335736093,0.7937005259841,0.870550563296124,0.6,0.5,0.95,0.6,0.0351079297417383,0
"ec4fe4af075ae31b960cfc0152595c231596ae69","6c5eb420d05621de120b8b8ac53b05a5e8e97fc6","1af630e8d8defd5a136105ea7b177c49694b0ad8","card",0.5,4,1,1,0.623683572263566,0.890898718140339,0.870550563296124,0.5,0.5,0.95,0.6,0.0344644624068924,0
"eb4becb8959f0f1d07afa14973f3e0fea66cbc6c","07e752f6c085b106a0b4febf591af74104deb738","4ce3124e6b7b7781be6beca8812c6ee65633e5b1","card",0.5,10,1,1,0.781126651277491,0.890898718140339,0.870550563296124,0.5,0.5,0.75,0.55,0.0312376069875841,0
"21f45e1fede64e5abdebd1bcdb6c0b005ebf31b6","df7fe2b5a523aa813af23b866c1670b66c43bc19","edbb203bd68a6416dff7748b0ba64c66fc56b073","card",0.5,18,1,1,0.947955243163094,0.890898718140339,0.870550563296124,0.5,0.5,0.75,0.5,0.0344628705441857,0
"c1a7a3f42d66d1d78adef73a4e7b04e76595af26","f3ed7f221748ed6e6f74d2a6862fc892bd46c229","dbda5c3d303d26d16018c7cde8723842769f017a","ach",0.7,7,5,4,0.7062994740159,0.561231024154687,0.574349177498517,0.7,0.5,0.75,0.6,0.0251006607913877,0
"23ba166326c9b0fca67c68937d2724d7e612a3ac","05367496ed2ed93dab611035539bf227102827f9","e94e2f6d4ab0bf6ce0c6c879ee7f2e41a2dfe856","card",0.5,15,1,1,0.890493172897762,0.890898718140339,0.870550563296124,0.5,0.5,0.75,0.5,0.0323738395450562,0
"b775c39f16001e4e858207deeedfe9aec786ace4","3b47e4af1eca55f6f2222577f16c252a6e9cc1c0","cdf7ccdf18b9fa1445659258314e8760f599753b","card",0.5,0,1,1,0.5,0.890898718140339,0.870550563296124,0.5,0.5,0.95,0.6,0.0276297660701634,0
"b7efd6d465e1175964b5623d49d4322ad2f8daf1","234e12fa32e74b0cbaeae237b02a07704c2be91e","8bf759255acfa26b047438c9ed5e2fc4de0e7a6d","card",0.5,6,1,1,0.679664643992362,0.890898718140339,0.870550563296124,0.5,0.5,0.75,0.55,0.0271800955679432,0
"196b89bddbe60246815c488862b0a389a3fdc89f","f1337c0d827a63da7a48b62a46ca520a947b00b8","354eb3a6a78d41ad610794c0e0e2988e04e1add0","card",0.5,18,1,1,0.947955243163094,0.890898718140339,0.870550563296124,0.5,0.5,0.75,0.5,0.0344628705441857,0
"8e097d91402de3a5715448677aefaff93433b5a7","f3ed7f221748ed6e6f74d2a6862fc892bd46c229","dbda5c3d303d26d16018c7cde8723842769f017a","ach",0.7,7,5,4,0.7062994740159,0.561231024154687,0.574349177498517,0.7,0.5,0.75,0.6,0.0251006607913877,0
"80b410486f2a6718e90b8ea4710e2d0840b39c0b","cdb6a63ad9f1779e7bd899cfc9052f792dec0af0","3b918ec78de8516ed98c8c9a088ec216cbd2c402","card",0.5,5,2,2,0.652136008122465,0.7937005259841,0.757858283255199,0.6,0.5,0.95,0.55,0.0307440023330087,0
"cc1819d8472649179b8d67872cb05b0dda4dbc07","fc45c71924ecb092a2a3d1e316c045bcd394ed5f","06f24234625e9889243e1becbcc081f712ed8ea8","card",0.5,16,1,1,0.910282775551318,0.890898718140339,0.870550563296124,0.5,0.5,0.75,0.5,0.0330932896660289,0
"5717b85068aa36c0533792fd66f6a8ca9a5805ce","a6aaf6bc07dcc956bfc6940467e6024151507dcd","9cc54f1e684c7ed79d0931ad1098ad6a3899baf3","card",0.5,13,1,1,0.848899396453384,0.890898718140339,0.870550563296124,0.5,0.5,0.75,0.5,0.0308616996593551,0
"7b5bf0ca6740bb58355ca7b4071f2ea7b7d6d961","8b6c4ec4708f63b2d6fd2fb888b2dba9421be29b","1afd8922e7292f24032b6a1ae61eed3e245ec714","card",0.5,16,1,1,0.910282775551318,0.890898718140339,0.870550563296124,0.5,0.5,0.75,0.5,0.0330932896660289,0
"c29ed0d38de5ad83b833eb20aaf9ba4954a9a4d6","ac9bfa818b88416f2ee517a6d2ad3cf441a3d3d1","2924d6150ae8b94e8b0aa3e92644393ff52ccae1","card",0.5,4,2,2,0.623683572263566,0.7937005259841,0.757858283255199,0.6,0.5,0.95,0.6,0.0320756221991201,0
"061285d51446e8e0256a51ac51fd91ee3e9eea09","7968d6a6ce4d51188b3405cc12370331f76f437b","312d291146295a34a358eee69a36f3771b70c1d5","card",0.5,6,3,3,0.679664643992362,0.707106781186548,0.659753955386447,0.7,0.5,0.75,0.6,0.0249696379810235,0
"df5660d9069e7d3a1de2de33f1e1e85f70bc720c","d4a3d9e27e8676afb157107931932b5ed917a53c","7b2f86b456509a640ffc798394c1cc0d5f76604d","card",0.5,1,1,1,0.532468221476108,0.890898718140339,0.870550563296124,0.5,0.5,0.95,0.6,0.0294239447983617,0
"3ba86ca2bb6202166e0d9280b8a4b33fac306ae6","fe708a3824b818dfbea08704f77b4fd2941480a5","705dad9b306629ea1e6bc6c12e1776a7b3a55492","card",0.5,17,1,1,0.929429845002994,0.890898718140339,0.870550563296124,0.5,0.5,0.75,0.5,0.0337893805211328,0
"9cd1af83ba42a4d202d483c491d3582ce87dd494","8ccd0b2999abd3784a43b3b78fe22f89a18849d8","8c17c66a2648376bc8840bff5119357b3a121768","card",0.5,6,1,1,0.679664643992362,0.890898718140339,0.870550563296124,0.5,0.5,0.75,0.55,0.0271800955679432,0
"e06047431f2adeb5c3a6edcce5a13d393a14db82","5d7759dc212e813578e036143b810e5d5e8f4b8d","5c4c6fb63102177ae1590c31e48aae9ec2404de4","card",0.5,14,1,1,0.870039475052563,0.890898718140339,0.870550563296124,0.5,0.5,0.75,0.55,0.0347932709003436,0
"f16d75b6964fcefdfad0005d65dfc85d3bcaf582","f8c7f90a249a0b1632c88cb68d191769dc70d592","5737b016870c38ca54d1efa7cf158e72756af342","card",0.5,13,1,1,0.848899396453384,0.890898718140339,0.870550563296124,0.5,0.5,0.75,0.5,0.0308616996593551,0
"47a49948f87f5b871888a3bdf911d0680da5b00e","0a71bb62499f53ba771d30b58c0ba11abe573e18","cab9c5973f569c4f22153fff36ee06b08fa8eba5","card",0.5,0,1,1,0.5,0.890898718140339,0.870550563296124,0.5,0.5,0.95,0.6,0.0276297660701634,0
"7630b5e40bb053ac315d41731015da667db755e3","8c34ce86aa4deb7597fe78aeade0c6a5b86f372b","74951b6626b5372df399d8a51d8b983fa4a3454e","card",0.5,17,1,1,0.929429845002994,0.890898718140339,0.870550563296124,0.5,0.5,0.75,0.5,0.0337893805211328,0
"be48c7b79d9a8a64184cf8d61da384be94a4e0e2","f3966e9528ca77e381d59b8b5882fd5563f997c7","dc2ce33944f9ca87831b509b6ba06faf97ab6455","card",0.5,10,1,1,0.781126651277491,0.890898718140339,0.870550563296124,0.5,0.5,0.75,0.55,0.0312376069875841,0
"4a833cb40aab638f772ed46b37dc15614a62a024","ab0478e2873a4f3ab1d77b8da52c91a6fcb832b4","d25529c96ef92198fe9d89c04f3d8f1cca2903e4","card",0.5,14,1,1,0.870039475052563,0.890898718140339,0.870550563296124,0.5,0.5,0.75,0.5,0.0316302462730396,0
"c91124f330ed6c31f81375df9de0d6ad9e97dca7","10d2ad621db8b02644088ac9eba6231833b1ef8e","a4b72fb62e208f9e90b83727b1d5a86240f4ac9b","card",0.5,20,2,2,0.983221108496486,0.7937005259841,0.757858283255199,0.6,0.5,0.75,0.5,0.0332673640179099,0
"c5bfdbeadcf00f17028da860342fd753cd3cc193","1d7e9cd8951125c8b92e91321a1868b869a95926","28522b6ab4dcd5573de0367150805e586c074f82","card",0.5,4,1,1,0.623683572263566,0.890898718140339,0.870550563296124,0.5,0.5,0.75,0.6,0.0272087861107045,0
"26e1db0a9241233de1d02c76c33d874af6ed8850","dd1932645c2711e5bf6192882cc15e73ed548ec1","a8328f4fc84f7a60b832e8e0302167311bbc7b84","card",0.5,3,1,1,0.594276335736093,0.890898718140339,0.870550563296124,0.5,0.5,0.75,0.6,0.0259258675854034,0
"0e92c847684e1a0bd63ec71455d546f575733d90","98bffe7e91089b8212dfdbe54c2b8e96b87270c1","94b318a8c5a5cad89f70acff5293caa183599d1d","card",0.5,13,1,1,0.848899396453384,0.890898718140339,0.870550563296124,0.5,0.5,0.75,0.55,0.0339478696252906,0
"f18c5a3b9f8d5d2590467833fade2bebb9eab7a6","812b70f484e784d675f3b299199996c439dd4889","4557e9c20e3e8b69703ba437174d9360df33a4e4","card",0.5,18,5,5,0.947955243163094,0.561231024154687,0.5,0.7,0.5,0.75,0.5,0.0174569683303715,0
"084e1b6585ac94fca93d627c12cf88799ccf0628","cdb6a63ad9f1779e7bd899cfc9052f792dec0af0","3b918ec78de8516ed98c8c9a088ec216cbd2c402","card",0.5,5,2,2,0.652136008122465,0.7937005259841,0.757858283255199,0.6,0.5,0.95,0.55,0.0307440023330087,0
"4cbf5e09b792f8906b2b9a72b5736ba63dc0856c","d0c8f73ef1e5d68fbdcca9c1572bf9eed810841c","665391be6374b002154be3377f649a3d7a870292","card",0.5,12,1,1,0.827049903683822,0.890898718140339,0.870550563296124,0.5,0.5,0.75,0.55,0.0330740985576956,0
"4bdeae2612a6745019683fba788c40ee78f55eb2","40b63a201e6b152c577eddc3f98515f418de35de","e8e1574ef56bb9b5a54e7874df0fdd920ab2ab38","card",0.5,18,2,1,0.947955243163094,0.7937005259841,0.870550563296124,0.6,0.5,0.75,0.5,0.0368435126295018,0
"a441ba0b460ca7cddbe504a5176330c68ccea1fd","e045356c0a2a71eb4b78dca5368370b81699fd0d","6bd197776951e853e74aec499b3eb5889495e9b1","card",0.5,3,2,2,0.594276335736093,0.7937005259841,0.757858283255199,0.6,0.5,0.95,0.6,0.030563228012831,0
"b8e2b95904d7d95b2459c960837c2eb6344a9ebf","0a55f9c56947e41b7703470dd0d9a95e7c9f8909","dc8e1dc569ac8c36b2a68718d44e22d136761a87","card",0.5,13,1,1,0.848899396453384,0.890898718140339,0.870550563296124,0.5,0.5,0.75,0.5,0.0308616996593551,0
"49508f8de4e71281345f48dea5cbcd4bce3f3861","10d2ad621db8b02644088ac9eba6231833b1ef8e","a4b72fb62e208f9e90b83727b1d5a86240f4ac9b","card",0.5,21,2,2,1,0.7937005259841,0.757858283255199,0.6,0.5,0.75,0.5,0.0338350791398095,0
"0effcdad94cdad3573ee713e89b520b1527eede2","f4f41ef88174b92d9574d7a1bfa0f7b1b7d53045","560dc349df9d7e781c3a3fe5b67f9ea4954a19e5","card",0.5,3,1,1,0.594276335736093,0.890898718140339,0.870550563296124,0.5,0.5,0.75,0.6,0.0259258675854034,0
"42deacd62851688f8f5a72fbef6e74d209ca8bbf","5089a27c5a892acbf100508a1a91e9f648550304","e353df91d3aa754cb6bbbaf6214b513fbfe34f13","card",0.5,15,1,1,0.890493172897762,0.890898718140339,0.870550563296124,0.5,0.5,0.75,0.5,0.0323738395450562,0
"5e6b2553918985ea04457e3fdc879d445b4addb8","812b70f484e784d675f3b299199996c439dd4889","4557e9c20e3e8b69703ba437174d9360df33a4e4","card",0.5,17,5,5,0.929429845002994,0.561231024154687,0.5,0.7,0.5,0.75,0.5,0.0171158158431409,0
"5567aa33f7ea382673f9c0874b827cb9f51be9ac","8966d801fe44abae604be716404c3303357550a2","9dabd85e2ad0b7b09729f9cf447914cd8215d2f3","card",0.5,6,2,2,0.679664643992362,0.7937005259841,0.757858283255199,0.6,0.5,0.95,0.55,0.0320417997784301,0
"0b460e92c86e9998122fed8d1ab47e7b6bc1c454","0998a65d8093ef6a81359370b72f98843d91ef49","de675a6764629f116c98698fea77550543eb298b","card",0.5,11,1,1,0.804467190377085,0.890898718140339,0.870550563296124,0.5,0.5,0.75,0.55,0.0321710056702165,0
"3b153cf9dd4465119b8a6a95e402a56cebef556a","63e55b3d2f97021360b5118ef433dd8d156aee4c","3756e69817872dbb0e7e531893644e78704581eb","card",0.5,5,1,1,0.652136008122465,0.890898718140339,0.870550563296124,0.5,0.5,0.75,0.55,0.0260792130070911,0
"f900ffadbf803e72b2fa5a595d4fbd4bb80951db","f93b22b8ade6b718c2da48fe0989a9db991b4716","455a0fce475fda4ee48e07141a58609edef2f0c5","card",0.5,3,1,1,0.594276335736093,0.890898718140339,0.870550563296124,0.7,0.5,0.75,0.6,0.0362962146195647,0
"581d407efc40414f300277962745cad430080c6a","4d686581d16f286f9f8f1cd40234d575cb7731f5","3e5631d1f07852a921919e1978225fd9e5d37125","card",0.5,18,1,1,0.947955243163094,0.890898718140339,0.870550563296124,0.5,0.5,0.75,0.5,0.0344628705441857,0
"8162b771097080a323bf777c80e926e627c06365","f3ed7f221748ed6e6f74d2a6862fc892bd46c229","dbda5c3d303d26d16018c7cde8723842769f017a","ach",0.7,6,5,4,0.679664643992362,0.561231024154687,0.574349177498517,0.7,0.5,0.75,0.6,0.0241541050338762,0
"c2b8519ddfddc6b3104dc5169e74952d44dbbd01","f099de2377d53b2555e851a43048d0c763328105","3f7edd6bcd6f55fd7f6ad0319539fdaff106c4b9","card",0.5,20,1,1,0.983221108496486,0.890898718140339,0.870550563296124,0.5,0.5,0.75,0.5,0.0357449595039535,0
"eab51f5de7c9ec5c5e37339458cbc50d44ee5e39","de9f531ad63b4db52fb06261d20fb80df7627ff8","6f03234687d69f6b0ce8661e38713025699d7401","card",0.5,7,1,1,0.7062994740159,0.890898718140339,0.870550563296124,0.5,0.5,0.75,0.55,0.0282452344299903,0
"dbe772041e0aa74e0fab2ca2f0ee51e9be4c5b83","d5bb5fabfc8eadcd15e1f3e0442275ada9a35b15","82a0f5e1536a379bafea5f7218bfa9a71d81aaa2","card",0.5,7,2,2,0.7062994740159,0.7937005259841,0.757858283255199,0.6,0.5,0.95,0.55,0.0332974600489625,0
"010ea147f47bbb00efb06799a8361dfd5ef3b135","9f86c9baaee0415a81332217d9ea64f79ab88b53","320304f10ae01bc95bf1dd2169e0a078624e4af2","card",0.5,4,1,1,0.623683572263566,0.890898718140339,0.870550563296124,0.5,0.5,0.95,0.6,0.0344644624068924,0
"fd49d5b7fc1a33bc96e16a5204cca7a8183c6f9f","7d357f666db1b167c08c2d9e41126c75f642f438","8568287a50848340435c7f1b173b6fcf24314abd","card",0.5,5,1,1,0.652136008122465,0.890898718140339,0.870550563296124,0.5,0.5,0.95,0.55,0.0330336698089821,0
"dfbaf948926c45b3ba491949a6cb733ddc271180","db4e950ea6cfd130bf76ecd8ed0cd275946a759f","944372cedb5e286676f92d6fb2f6d931e6b2aa44","card",0.5,4,2,2,0.623683572263566,0.7937005259841,0.757858283255199,0.6,0.5,0.75,0.6,0.0253228596308843,0
"13f9a9d67e0a8350cda6a0a56e489d2af0d4251c","9cfe1780760a176cdfab5d263e5a98193a7ec3e8","77ee9ce9cf796a0b7b3ca76fe7183877d3c28c6a","card",0.5,13,1,1,0.848899396453384,0.890898718140339,0.870550563296124,0.5,0.5,0.75,0.5,0.0308616996593551,0
"68cce83db28393a70bac3e2ff1acfcf74111fc8d","ac9bfa818b88416f2ee517a6d2ad3cf441a3d3d1","2924d6150ae8b94e8b0aa3e92644393ff52ccae1","card",0.5,3,2,2,0.594276335736093,0.7937005259841,0.757858283255199,0.6,0.5,0.95,0.6,0.030563228012831,0
"1b8339ffbaae1d3e9a406a59621402e475dce9c1","812b70f484e784d675f3b299199996c439dd4889","4557e9c20e3e8b69703ba437174d9360df33a4e4","card",0.5,18,5,5,0.947955243163094,0.561231024154687,0.5,0.7,0.5,0.75,0.5,0.0174569683303715,0
"79d63f5b48a671f74698d5220f7118466b7eb0bb","9890afe44f8e94bf2d757f59125a59f8d8c90064","28a21f8122bb96d44a2159bd827f294161985d21","card",0.5,3,1,1,0.594276335736093,0.890898718140339,0.870550563296124,0.5,0.5,0.95,0.6,0.0328394322748443,0
"caa63073b07877589f817ba22ad65dcc4953ff1a","0497fd0d2fb5562f27c0ddd76b7e1490be1b2ac2","2bc05452215b4fd748d8adad155e4b5b142ec8c0","card",0.5,12,1,1,0.827049903683822,0.890898718140339,0.870550563296124,0.5,0.5,0.75,0.55,0.0330740985576956,0
"c3d916fe8b6ceea9526862545ea7273f96c9fc45","faa5c003e57cc3dc79245c28ba50f8a02127add7","d8c73d273ed92ec89ad52d9c254e3d623a437eb2","card",0.5,4,1,1,0.623683572263566,0.890898718140339,0.870550563296124,0.5,0.5,0.95,0.6,0.0344644624068924,0
"0d042607363f11720a58ef78c86dba8b5738a74c","80b7423c6bbde2657a551d43d6179e23af1ea24b","b8dfb87a266f3b65e1c2c8761a87398a873e41cd","card",0.5,3,2,2,0.594276335736093,0.7937005259841,0.757858283255199,0.6,0.5,0.95,0.6,0.030563228012831,0
